memuji	0.983366062
menahan	-1.551126549
menanti	-1.045613199
menarik	0.953176711
mencurigakan	-1.545321871
mendapatkan	0.478176222
menderita	-2.281502705
mendoktrin	-1.545321871
mendorong	0.481503286
mendukung	0.373717586
mendung	-1.045321871
menembak	-1.046614701
menerima	-0.045321871
mengakui	-1.045321871
mengamankan	0.454678129
mengeluarkan	-1.544944889
mengembalikan	0.052022061
mengerikan	-2.084605251
menghancurkan	-2.017191588
menghargai	0.453444233
menghindari	-1.545321871
mengusir	-1.545321871
mengutuk	-2.545321871
meninggal	-2.02248513
meningkatkan	0.497009398
menolak	-1.545321871
menunggu	-1.045321871
menurunkan	-1.545321871
menyadari	-1.545321871
menyalahkan	-1.545321871
menyambut	0.454678129
menyebabkan	-1.055105006
menyerang	-1.087802889
menyeret	-1.045321871
menyesatkan	-2.045321871
menyita	-1.545321871
meragukan	-1.045321871
meruntuhkan	-2.016499953
minta	-1.045321871
minta maaf	-1.045321871
miskin	-1.545321871
moga	0.454678129
muda	0.450332027
mudah	-0.045321871
muka	1.985158191
mulia	0.489861204
mundur	-1.559977371
murah	-1.045321871
murka	-2.045321871
musuh	-1.545321871
nanti	-1.063144751
nekat	-1.545321871
neraka	-2.523893579
ngeri	-2.045321871
ngerti	-1.601641219
nilai	0.348536994
oke	0.322272712
oleh	0.456179548
orang bodoh	-1.91810293
pada	-0.045321871
padat	0.454678129
pahlawan	0.765963348
palsu	-2.070008391
panas	-1.537973422
panik	-2.045321871
panjang	-0.045321871
pantat	-2.545321871
parodi	-1.545321871
pasti	-0.025855922
pecah	0.036342229
peduli	0.52632726
pelaku	-1.545321871
pelaku kejahatan	-1.546247451
pembela	0.454678129
pemberani	0.454678129
pemberontakan	-1.337773609
penangkapan	-1.545321871
pendukung	-0.099439493
penembakan	-1.545321871
pengecut	-1.544996258
pengunjung	-1.508595789
penjara	-1.555527671
penting	3.5
penuh	0.308632898
penularan	-1.469334844
penyelamat	1.420029622
penyelidikan	-1.569150532
perampok	-1.545321871
perang	-1.530924344
perasaan	-0.043121601
percaya	0.454678129
perdamaian	0.440997426
peringatan	-1.980028051
perjuangan	-1.535627411
pertanyaan	-1.039895516
pertempuran	-1.045321871
pikir	-1.521900199
pintar	0.454678129
populer	0.960733748
positif	0.442154684
potong	-1.545321871
puja	0.954678129
puji	0.954678129
pukul	-1.545321871
pulih	-0.123530136
pura	-2.045321871
pusing	-1.580733503
racun	-1.529396889
rahmat	1.456651943
rampas	-1.548309709
ras	-1.97123954
raya	0.991126141
rela	0.454678129
rindu	-0.045321871
runtuh	-1.545321871
sadar	-1.577016674
saham	-0.045321871
sakit	-1.545321871
salah	-2.045321871
salam	-0.045321871
salut	0.252605029
sama	-0.045321871
samping	-1.545321871
sangat	-2.04573189
santai	0.442478891
sapa	-0.045321871
saran	0.50544586
sayang	0.947989161
sebab	-1.039517193
sebut	-1.545321871
sedih	-2.095086468
segan	-1.522120474
selamat	1.578746506
selesai	0.495514282
semangat	0.954678129
sembunyi	-1.050909952
semoga	0.454678129
sempat	0.448649064
senang	2.010982911
sendiri	-1.57114645
senjata	-1.068158612
senyum	0.335778293
seperti	0.469075656
sepi	-1.614005208
seragam	-1.543023182
seram	-1.545321871
serang	-1.07114645
serangan	-1.045321871
serikat	-0.045321871
siap	-0.045321871
sigap	0.454969457
silahkan	-0.110701551
simpati	0.307362869
simpatik	0.181193545
solidaritas	0.585119504
sopan	0.453444233
stres	-1.545321871
striker	-1.500596323
suap	-2.045321871
suka	0.454678129
sulit	-1.434417807
super	1.01804553
surga	0.509341859
susah	-1.545321871
tabah	0.338061953
tabrak	-1.527953871
tahan	0.454678129
tahanan	-1.545321871
tak kalah	0.454678129
takut	-2.045321871
tanggung jawab	0.509638631
tangis	-1.545321871
tangkap	-2.045321871
tantangan	-1.045321871
tanya	-1.545321871
tegang	-1.559151045
tegas	0.485569066
tembak	-1.551377489
tempur	-1.056172422
tenang	0.954678129
tenggelam	-1.545321871
tentang	-1.545321871
tentu	-0.045321871
teramat	-1.545321871
terbesar	0.954678129
terbunuh	-2.051489154
terganggu	-1.578782701
tergantung	-1.033476365
teriak	-1.545321871
teriakan	-1.559547279
terima	0.454678129
terima kasih	0.454678129
terimakasih	1.059407297
terkejut	1.004442727
terkena	-1.545321871
terluka	-1.39800661
teror	-2.045321871
terpengaruh	-1.008201899
tersangka	-1.052208274
tersinggung	-1.530854059
tertarik	0.954678129
tertentu	-0.045321871
tertinggal	-1.545321871
tidak	-1.045321871
tidak aman	-1.533872146
tinggal	-0.053523769
tingkat	0.454678129
tragedi	-1.545321871
trauma	-2.016914539
tubuh	-2.50543886
tuduhan	-1.545321871
tukang jualan	-1.545321871
tumpas	-0.959246493
tunda	-1.081769882
tunggu	-1.045321871
turun	-1.596089602
tutup	-2.045321871
uang	-1.545321871
untung	0.954678129
utuh	0.414795118
wajib	-1.045321871
waspada	0.954678129
wow	1.452695863
ya	-0.045321871
yakin	-0.08893348
